produccion,area,PRECTOTCORR_SUM,RH2M,T2M,T2MDEW,T2MWET,T2M_MAX,T2M_MIN,WS2M,fecha,canton_id
144.905,3840.825,228.08,93.04,19.98,18.58,19.28,25.58,15.46,0.13,2014-11-01,3
114.8,2954.8,315.63,92.94,19.53,18.15,18.84,24.86,13.97,0.15,2014-12-01,3
114.8,2954.8,68.09,79.55,20.69,16.74,18.72,25.97,15.72,0.45,2014-01-01,2
114.8,2954.8,47.96,75.16,21.01,15.96,18.48,27.76,15.39,0.48,2014-02-01,2
114.8,2954.8,38.58,72.66,21.94,16.15,19.05,29.02,16.39,0.47,2014-03-01,2
114.8,2954.8,197.54,78.56,22.33,17.92,20.13,29.44,16.66,0.46,2014-04-01,2
114.8,2954.8,180.36,85.44,21.95,19.05,20.5,27.31,17.56,0.45,2014-05-01,2
114.8,2954.8,217.93,88.39,21.96,19.73,20.84,26.97,17.67,0.41,2014-06-01,2
114.8,2954.8,392.14,87.99,21.86,19.58,20.72,26.71,18.64,0.38,2014-07-01,2
114.8,2954.8,284.19,87.75,21.23,18.87,20.05,26.29,17.43,0.44,2014-08-01,2
114.8,2954.8,288.85,89.83,21.11,19.12,20.12,25.67,17.26,0.49,2014-09-01,2
114.8,2954.8,230.15,90.64,20.97,19.16,20.06,26.03,17.51,0.48,2014-10-01,2
0.74,18.39,195.71,89.54,20.85,18.85,19.85,25.63,17.36,0.43,2014-11-01,2
0.74,18.39,278.91,87.31,20.79,18.4,19.6,25.24,15.95,0.41,2014-12-01,2
76.4,1305.3,72.26,89.43,19.0,16.93,17.97,23.97,14.38,0.15,2014-01-01,1
93.3,1417.9,51.07,86.58,19.01,16.34,17.67,26.07,14.15,0.16,2014-02-01,1
58.225,862.9875000000001,35.95,80.87,20.09,16.11,18.1,27.14,14.74,0.14,2014-03-01,1
1.7499999999999998,18.7,193.9,85.09,20.87,17.82,19.35,29.0,15.57,0.14,2014-04-01,1
1.925,46.7,174.32,86.87,21.16,18.5,19.83,27.37,15.67,0.14,2014-05-01,1
8.4,141.1,245.07,91.54,21.04,19.36,20.2,26.5,15.62,0.12,2014-06-01,1
9.8,206.67,417.3,93.13,20.65,19.3,19.98,25.46,17.23,0.12,2014-07-01,1
94.025,2041.1825,300.88,91.03,20.28,18.49,19.39,26.07,15.34,0.13,2014-08-01,1
79.0,1839.0,320.25,91.19,20.35,18.6,19.47,25.26,15.44,0.14,2014-09-01,1
17.2,419.6,292.31,92.34,20.38,18.85,19.61,25.85,16.01,0.14,2014-10-01,1
32.9,1008.955,228.08,93.04,19.98,18.58,19.28,25.58,15.46,0.13,2014-11-01,1
65.18,1875.385,315.63,92.94,19.53,18.15,18.84,24.86,13.97,0.15,2014-12-01,1
50.5,715.12,72.26,89.43,19.0,16.93,17.97,23.97,14.38,0.15,2014-01-01,0
56.5,954.7,51.07,86.58,19.01,16.34,17.67,26.07,14.15,0.16,2014-02-01,0
51.225,816.9274999999999,35.95,80.87,20.09,16.11,18.1,27.14,14.74,0.14,2014-03-01,0
81.19999999999996,1760.2,193.9,85.09,20.87,17.82,19.35,29.0,15.57,0.14,2014-04-01,0
86.8,1875.6,174.32,86.87,21.16,18.5,19.83,27.37,15.67,0.14,2014-05-01,0
128.275,2904.38,245.07,91.54,21.04,19.36,20.2,26.5,15.62,0.12,2014-06-01,0
121.2687,3212.375,417.3,93.13,20.65,19.3,19.98,25.46,17.23,0.12,2014-07-01,0
61.0,2757.83,300.88,91.03,20.28,18.49,19.39,26.07,15.34,0.13,2014-08-01,0
60.0,1429.0,320.25,91.19,20.35,18.6,19.47,25.26,15.44,0.14,2014-09-01,0
56.0,1301.0,292.31,92.34,20.38,18.85,19.61,25.85,16.01,0.14,2014-10-01,0
65.39,1826.8798,228.08,93.04,19.98,18.58,19.28,25.58,15.46,0.13,2014-11-01,0
132.42,3534.6,315.63,92.94,19.53,18.15,18.84,24.86,13.97,0.15,2014-12-01,0
5.6,119.0,171.9,90.67,19.2,17.37,18.28,24.04,15.68,0.16,2015-01-01,4
18.55,525.925,107.62,89.37,19.11,17.01,18.06,24.87,15.11,0.16,2015-02-01,4
1.4,30.0,79.44,86.31,19.49,16.73,18.11,26.38,14.65,0.16,2015-03-01,4
7.7,183.0,115.93,85.46,20.8,17.82,19.31,28.75,15.02,0.14,2015-04-01,4
29.6,878.0,253.66,89.03,20.93,18.7,19.81,26.83,14.52,0.13,2015-05-01,4
35.35,879.45,268.78,92.44,21.3,19.82,20.56,27.05,17.81,0.14,2015-06-01,4
58.45,1415.15,245.76,92.27,20.57,19.04,19.8,25.82,16.75,0.13,2015-07-01,4
76.8,2053.47,167.49,90.63,20.86,18.98,19.92,26.46,16.18,0.11,2015-08-01,4
8.4,199.2,271.54,92.01,20.85,19.24,20.04,26.37,15.8,0.13,2015-09-01,4
7.7,190.9,291.49,91.34,21.14,19.39,20.27,26.93,16.92,0.15,2015-10-01,4
14.7,356.8999999999999,260.8,92.71,20.57,19.11,19.84,25.73,16.28,0.16,2015-11-01,4
3.15,91.3,129.76,91.26,20.72,18.98,19.85,25.43,16.26,0.15,2015-12-01,4
36.4,848.0,171.9,90.67,19.2,17.37,18.28,24.04,15.68,0.16,2015-01-01,3
62.2,1467.0,107.62,89.37,19.11,17.01,18.06,24.87,15.11,0.16,2015-02-01,3
102.8,2269.815,79.44,86.31,19.49,16.73,18.11,26.38,14.65,0.16,2015-03-01,3
29.95,697.28,115.93,85.46,20.8,17.82,19.31,28.75,15.02,0.14,2015-04-01,3
8.4,194.0,253.66,89.03,20.93,18.7,19.81,26.83,14.52,0.13,2015-05-01,3
7.699999999999999,182.2,268.78,92.44,21.3,19.82,20.56,27.05,17.81,0.14,2015-06-01,3
18.375,441.975,245.76,92.27,20.57,19.04,19.8,25.82,16.75,0.13,2015-07-01,3
60.9,1339.6,167.49,90.63,20.86,18.98,19.92,26.46,16.18,0.11,2015-08-01,3
102.7,2333.6,271.54,92.01,20.85,19.24,20.04,26.37,15.8,0.13,2015-09-01,3
93.7,2194.56,291.49,91.34,21.14,19.39,20.27,26.93,16.92,0.15,2015-10-01,3
57.275,1530.0700000000002,260.8,92.71,20.57,19.11,19.84,25.73,16.28,0.16,2015-11-01,3
53.34,1341.4045,129.76,91.26,20.72,18.98,19.85,25.43,16.26,0.15,2015-12-01,3
2.1,37.0,121.79,82.23,20.67,17.34,19.01,25.39,16.59,0.49,2015-01-01,2
0.049,0.8134,81.75,79.69,20.89,16.94,18.91,27.04,16.62,0.49,2015-02-01,2
3.018,49.4462,62.57,74.41,21.65,16.4,19.02,28.43,16.33,0.48,2015-03-01,2
0.4,8.0,122.0,77.55,22.42,17.84,20.13,28.54,16.79,0.45,2015-04-01,2
0.7,13.0,302.88,84.05,22.15,19.02,20.59,28.06,16.74,0.42,2015-05-01,2
0.7,13.0,350.32,89.71,22.23,20.27,21.25,27.0,19.3,0.44,2015-06-01,2
2.534,58.11659999999999,293.79,88.29,21.68,19.44,20.56,27.06,17.92,0.39,2015-07-01,2
1.2,17.4,196.15,86.1,21.9,19.22,20.56,27.1,17.87,0.41,2015-08-01,2
0.7,12.5,298.02,88.94,21.7,19.56,20.63,26.63,16.95,0.45,2015-09-01,2
4.613,110.751,414.12,90.42,21.66,19.79,20.73,26.42,18.63,0.5,2015-10-01,2
2.738,63.738,264.42,90.9,21.38,19.62,20.5,25.89,17.98,0.49,2015-11-01,2
31.85,1204.3300000000002,134.46,84.98,22.06,19.2,20.62,26.44,18.09,0.39,2015-12-01,2
79.85,1638.0,171.9,90.67,19.2,17.37,18.28,24.04,15.68,0.16,2015-01-01,1
32.65,715.9,107.62,89.37,19.11,17.01,18.06,24.87,15.11,0.16,2015-02-01,1
105.05,2597.245,79.44,86.31,19.49,16.73,18.11,26.38,14.65,0.16,2015-03-01,1
74.4,1862.0,115.93,85.46,20.8,17.82,19.31,28.75,15.02,0.14,2015-04-01,1
35.3,878.0,253.66,89.03,20.93,18.7,19.81,26.83,14.52,0.13,2015-05-01,1
72.4,1775.88,268.78,92.44,21.3,19.82,20.56,27.05,17.81,0.14,2015-06-01,1
78.4,2023.125,245.76,92.27,20.57,19.04,19.8,25.82,16.75,0.13,2015-07-01,1
105.665,2675.6455,167.49,90.63,20.86,18.98,19.92,26.46,16.18,0.11,2015-08-01,1
212.05,5111.900000000001,271.54,92.01,20.85,19.24,20.04,26.37,15.8,0.13,2015-09-01,1
68.6,1734.5,291.49,91.34,21.14,19.39,20.27,26.93,16.92,0.15,2015-10-01,1
50.75,1231.411,260.8,92.71,20.57,19.11,19.84,25.73,16.28,0.16,2015-11-01,1
57.4,1355.42,129.76,91.26,20.72,18.98,19.85,25.43,16.26,0.15,2015-12-01,1
48.6,1198.5,171.9,90.67,19.2,17.37,18.28,24.04,15.68,0.16,2015-01-01,0
52.5,1133.45,107.62,89.37,19.11,17.01,18.06,24.87,15.11,0.16,2015-02-01,0
74.58,1621.417,79.44,86.31,19.49,16.73,18.11,26.38,14.65,0.16,2015-03-01,0
59.3,1395.0,115.93,85.46,20.8,17.82,19.31,28.75,15.02,0.14,2015-04-01,0
92.9,2188.0,253.66,89.03,20.93,18.7,19.81,26.83,14.52,0.13,2015-05-01,0
87.60000000000001,2207.2,268.78,92.44,21.3,19.82,20.56,27.05,17.81,0.14,2015-06-01,0
78.27000000000001,1945.135,245.76,92.27,20.57,19.04,19.8,25.82,16.75,0.13,2015-07-01,0
75.6,1893.1,167.49,90.63,20.86,18.98,19.92,26.46,16.18,0.11,2015-08-01,0
122.2,3286.9,271.54,92.01,20.85,19.24,20.04,26.37,15.8,0.13,2015-09-01,0
79.6,1966.91,291.49,91.34,21.14,19.39,20.27,26.93,16.92,0.15,2015-10-01,0
64.75,1627.66,260.8,92.71,20.57,19.11,19.84,25.73,16.28,0.16,2015-11-01,0
84.875,2146.588,129.76,91.26,20.72,18.98,19.85,25.43,16.26,0.15,2015-12-01,0
7.0,165.6,68.08,88.75,19.67,17.49,18.58,25.35,15.01,0.17,2016-01-01,4
0.7,16.6,120.74,88.27,19.68,17.36,18.52,26.51,15.34,0.15,2016-02-01,4
0.7,16.6,31.67,81.08,21.29,17.24,19.27,30.08,15.79,0.14,2016-03-01,4
0.7,16.6,92.15,80.55,21.93,17.71,19.82,29.72,15.6,0.14,2016-04-01,4
0.7,16.6,169.26,85.09,22.14,19.04,20.59,29.78,16.06,0.13,2016-05-01,4
0.7,16.6,323.1,91.43,21.03,19.31,20.17,26.79,16.08,0.14,2016-06-01,4
11.199999999999998,289.67,257.59,90.84,20.29,18.43,19.36,25.2,16.15,0.11,2016-07-01,4
23.1,616.69,261.78,90.94,21.01,19.19,20.1,26.33,16.73,0.14,2016-08-01,4
49.35,1261.6,196.69,90.57,20.64,18.74,19.69,25.96,15.9,0.14,2016-09-01,4
11.55,329.13,342.88,93.16,20.67,19.31,19.99,26.05,15.86,0.14,2016-10-01,4
1.75,45.54,384.79,93.65,20.18,18.93,19.55,25.63,15.53,0.16,2016-11-01,4
42.14,1112.75,176.91,93.04,19.65,18.25,18.95,24.82,15.44,0.14,2016-12-01,4
54.7,1190.9,68.08,88.75,19.67,17.49,18.58,25.35,15.01,0.17,2016-01-01,3
75.0,1659.95,120.74,88.27,19.68,17.36,18.52,26.51,15.34,0.15,2016-02-01,3
160.65,3386.75,31.67,81.08,21.29,17.24,19.27,30.08,15.79,0.14,2016-03-01,3
103.08,2245.98,92.15,80.55,21.93,17.71,19.82,29.72,15.6,0.14,2016-04-01,3
40.95,927.5250000000004,169.26,85.09,22.14,19.04,20.59,29.78,16.06,0.13,2016-05-01,3
44.27499999999999,1166.9799999999998,323.1,91.43,21.03,19.31,20.17,26.79,16.08,0.14,2016-06-01,3
42.875,1046.0075000000002,257.59,90.84,20.29,18.43,19.36,25.2,16.15,0.11,2016-07-01,3
105.0,2699.7825000000003,261.78,90.94,21.01,19.19,20.1,26.33,16.73,0.14,2016-08-01,3
98.875,2347.655,196.69,90.57,20.64,18.74,19.69,25.96,15.9,0.14,2016-09-01,3
65.1,1767.07,342.88,93.16,20.67,19.31,19.99,26.05,15.86,0.14,2016-10-01,3
